0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028097	0.042122	0	0	0	0	0	0	0	0.0086629	0.010673	0	0	0	0	0	0	0	0.3738	0	0	0	0	0	0	0	0.047013	0	0	0	0	0	0.13717	0.11195	0.25157	0	0	0	0.046128	0	0	0	0.30746	0	0	0	0.041638	0	0	0.0095437	0.1293	0.18956	0.26114	0.07548	0	0	0
0	0.025642	0	0	0	0	0	0	0.015058	0	0	0	0.014497	0	0	0.04903	0	0	0	0	0	0.018362	0.028459	0.011766	0.0089961	0.036909	0.91754	0	0	0	0.034902	0	0	0	0.068664	0.022303	0.030079	0.015279	0	0	0	0	0.26118	0.52939	0	0	0	0	0	0.028842	0	0	0	0.061855	0	0	0.10916	0.095625	0	0.02648	0	0.0035113	0.12515	0.23423	0.056074	0.13497	0.30746	0	0	0	0	0.03045	0	0	0	0.12552	0.060369	0.1207	0.1201	0	0	0
0	0	0	0.050853	0	0	0	0	0.018224	0.080008	0	0.017419	0	0	0	0	0	0	0	0.019832	0.014168	0	0	0.14814	0	0	0	0.22541	0	0	0	0	0	0	0.072129	0.014881	0.012294	0	0.01673	0	0	0	0	0	0.3532	0	0.053421	0.91094	0.028814	0.051562	0.38964	0	0.063387	0	0.033756	0.021143	0.008104	0	0	0	0.092412	0.4218	0	0.058186	0.21941	0	0	0	0	0.074867	0.21282	0	0	0.015914	0.038893	0.226	0.014861	0.29945	0.074239	0.040561	0.0089599	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17122	0	0	0	0	0.012313	0.071984	0.023193	0	0.035563	0.035846	0.019767	0	0.21614	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074867	0	0.11986	0	0.033723	0.21767	0.23176	0	0	0.063146	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097715	0	0	0	0	0	0.34386	0	0	0	0	0	0	0.1171	0	0	0.13912	0	0	0	0.46181	0	0.21091	0	0	0	0	0.21282	0.11986	0	0	0	0.061884	0.17946	0	0	0.086715	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.10588	0	0	0	0	0	0	0	0	0	0	0	0	0.036102	0.030419	0	0	0	0.40772	0	0	0	0	0.049435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033886	0	0.13081	0	0	0	0	0	0	0	0	0	0	0	0	0.041638	0.03045	0	0	0	0	0	0	0	0	0.26752	0.11192	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10639	0.020824	0	0.042015	0	0	0.022466	0	0	0.0319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033723	0	0	0	0	0.4134	0.021127	0	0.024337	0	0.039148	0.47282	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015914	0.21767	0.061884	0	0	0	0.23546	0	0	0.039112	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067083	0	0	0	0	0	0	0	0	0	0	0.050868	0.0082912	0.020055	0.017519	0	0.053495	0.39558	0.038923	0.021808	0.032026	0	0	0.28802	0.069101	0.19424	0	0.13959	0	0.11274	0	0	0.0095437	0	0.038893	0.23176	0.17946	0	0.4134	0.23546	0	0.023799	0	0.34178	0.023506	0.01487	0.046992	0.056555
0	0	0	0	0	0	0	0	0	0.02721	0	0.016397	0	0	0	0	0	0	0	0	0.0088192	0	0.0099429	0.059214	0	0	0.067303	0.062085	0	0	0	0	0	0	0.30208	0.065698	0.037898	0.016013	0.040151	0	0	0	0	0	0	0	0.020771	0	0.013952	0	0.025887	0	0.011742	0	0.0074877	0	0	0	0	0	0	0.15752	0	0.28904	0.035407	0	0.1293	0.12552	0.226	0	0	0	0.021127	0	0.023799	0	1.5065	0.095345	0.1056	0.33548	0.056196	0.026812
0	0	0	0	0	0	0	0	0	0	0	0	0.036921	0	0	0	0	0	0	0	0	0	0.012578	0	0	0.015276	0.029161	0.0091878	0	0	0	0	0	0	0.058844	0.094419	0.019573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041831	0	0.075517	0	0	0	0	0	0	0	0.020508	0	0.076862	0	0	0.18956	0.060369	0.014861	0	0	0.26752	0	0	0	1.5065	0	0.13164	0.16713	0	0	0.14829
0	0	0	0	0	0	0	0	0	0.018842	0	0	0.01347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02288	0.010267	0	0	0	0	0	0	0.042976	0	0.035243	0.012929	0.0086679	0	0	0	0	0.060762	0	0	0.020437	0.19923	0.081157	0	0.14326	0.20897	0.14151	0.067303	0.10038	0	0	0.11431	0.42841	0.35568	0.048009	0.28491	0	0.1667	0	0	0.26114	0.1207	0.29945	0.063146	0.086715	0.11192	0.024337	0.039112	0.34178	0.095345	0.13164	0	1.2007	0.038473	0.057594	0.32884
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071872	0	0.022745	0	0	0.0066684	0.03285	0.0063998	0	0	0	0	0	0	0.062884	0.028413	0.029676	0.19115	0.033251	0	0	0	0	0	0	0	0	0.026056	0	0	0	0	0	0	0	0	0	0	0	0.061885	0	0.23428	0	0.33678	0	0	0.07548	0.1201	0.074239	0	0	0	0	0	0.023506	0.1056	0.16713	1.2007	0	0.19662	0.093217	0.08231
0	0	0	0	0	0	0	0	0.015403	0	0	0.011076	0	0	0	0	0	0	0	0	0	0	0	0.014215	0	0	0	0.0078013	0	0	0	0	0	0	0.030711	0	0.01147	0	0.03433	0	0	0	0	0	0.019648	0.37063	0.092022	0.010878	0.019378	0.088656	0.012417	0	0.04129	0	0.007013	0.26845	0	0	0	0	0.013514	0.027045	0	0.026008	0.057715	0	0	0	0.040561	0	0	0	0.039148	0	0.01487	0.33548	0	0.038473	0.19662	0	0.19317	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48218	0.037845	0	0.022016	0	0.0093668	0	0	0	0.021105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089599	0	0	0	0.47282	0	0.046992	0.056196	0	0.057594	0.093217	0.19317	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.028294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10897	0	0	0	0	0	0	0	0	0	0	0.059915	0	0.18107	0	0	0	0	0	0	0	0	0	0	0	0.19872	0	0	0	0	0	0	0	0	0.056555	0.026812	0.14829	0.32884	0.08231	0	0	0
